"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice"
20,"RL",72,8872,"Reg","Corner","NAmes","1Story",5,8,1965,2008,"Gable","VinylSd","VinylSd","BrkFace",300,"TA","CBlock","TA","No","ALQ",595,0,317,912,"Ex",912,0,0,912,1,0,1,0,2,1,"Gd",5,0,"Detchd",1992,"Unf",2,576,0,240,0,0,0,0,0,12,2008,147000
120,"RL",65,8769,"Reg","Corner","NAmes","1Story",9,5,2008,2008,"Hip","MetalSd","MetalSd","BrkFace",766,"TA","PConc","Ex","No","GLQ",1540,0,162,1702,"Ex",1702,0,0,1702,1,0,1,1,1,1,"TA",7,1,"Attchd",2008,"Fin",3,1052,0,72,0,0,224,0,0,10,2008,367294
80,"RL",70,7910,"Reg","Inside","NAmes","1Story",5,5,1960,1960,"Hip","VinylSd","HdBoard","None",0,"TA","CBlock","TA","No","ALQ",666,0,409,1075,"Gd",1507,0,0,1507,0,0,2,0,4,1,"TA",7,0,"Attchd",1960,"Unf",1,404,0,0,0,0,0,0,0,8,2008,127000
90,"RL",0,18890,"IR1","Inside","NAmes","1.5Fin",5,5,1977,1977,"Gable","Plywood","Plywood","None",1,"TA","CBlock","Gd","No","GLQ",498,211,652,1361,"Ex",1361,1259,0,2620,0,0,2,2,4,2,"TA",12,1,"Attchd",1977,"RFn",2,600,155,24,145,0,0,0,8300,8,2007,190000
90,"RL",70,7728,"Reg","Inside","NAmes","1Story",5,6,1962,1962,"Hip","Wd Sdng","Wd Sdng","BrkFace",120,"TA","CBlock","TA","Av","ALQ",803,0,303,1106,"TA",1190,0,0,1190,1,0,1,0,3,1,"TA",6,0,"Attchd",1962,"Unf",2,540,0,18,0,0,0,0,0,5,2006,132500
90,"RL",70,9842,"Reg","Inside","NAmes","1Story",4,5,1962,1962,"Gable","HdBoard","HdBoard","None",0,"TA","PConc","TA","No","Unf",0,0,0,0,"TA",1224,0,0,1224,0,0,2,0,2,2,"TA",6,0,"Attchd",1962,"Unf",2,462,0,0,0,0,0,0,0,3,2007,101800
20,"RL",0,12160,"IR1","Inside","NAmes","1Story",5,5,1959,1959,"Hip","Plywood","Plywood","BrkFace",180,"TA","CBlock","TA","No","Rec",1000,0,188,1188,"Ex",1188,0,0,1188,1,0,1,0,3,1,"TA",6,0,"Attchd",1959,"RFn",2,531,0,0,0,0,0,0,0,5,2010,142000
70,"RL",55,8525,"Reg","Inside","NAmes","2Story",5,6,1911,1950,"Gable","MetalSd","MetalSd","None",0,"TA","PConc","TA","Av","Unf",0,0,940,940,"TA",1024,940,0,1964,0,0,1,1,4,1,"TA",7,0,"Attchd",0,"Unf",0,0,0,192,0,0,0,0,0,11,2008,130000
70,"RL",96,13132,"Reg","Inside","NAmes","2Story",5,5,1914,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","BrkTil","Gd","Mn","Unf",0,0,747,747,"Gd",892,892,0,1784,0,0,1,1,4,1,"TA",9,0,"Detchd",1914,"Unf",1,180,203,40,0,0,0,0,0,7,2006,138887
160,"RL",36,2628,"Reg","Inside","NAmes","2Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","Stone",106,"Gd","PConc","Gd","No","Unf",0,0,764,764,"Ex",764,862,0,1626,0,0,2,1,2,1,"Gd",6,0,"Attchd",2003,"RFn",2,474,0,27,0,0,0,0,0,6,2010,175500
60,"RL",41,12393,"Reg","Inside","CollgCr","2Story",7,5,2004,2005,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","No","Unf",0,0,847,847,"Ex",847,1101,0,1948,0,0,2,1,4,1,"Gd",8,1,"Attchd",2004,"Fin",2,434,100,48,0,0,0,0,0,9,2006,195000
20,"RL",63,13072,"Reg","Inside","NAmes","1Story",6,5,2005,2005,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","No","Unf",0,0,1141,1141,"Ex",1141,0,0,1141,0,0,1,1,3,1,"TA",6,0,"Detchd",2005,"Unf",2,484,0,0,0,0,0,0,0,3,2006,142500
20,"RL",64,9037,"IR1","Inside","NAmes","1Story",8,5,2006,2006,"Hip","VinylSd","VinylSd","BrkFace",32,"Gd","PConc","Gd","Av","GLQ",428,0,1048,1476,"Ex",1484,0,0,1484,0,0,2,0,2,1,"TA",6,1,"Attchd",2006,"RFn",2,472,120,33,0,0,0,0,0,12,2007,265900
60,"RL",65,8158,"Reg","Inside","CollgCr","2Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",252,"Gd","PConc","Gd","No","GLQ",550,0,334,884,"Ex",884,884,0,1768,1,0,2,1,3,1,"Gd",8,0,"Attchd",2003,"RFn",2,543,0,63,0,0,0,0,0,7,2008,224900
20,"RL",83,9849,"Reg","Inside","NAmes","1Story",7,6,2007,2007,"Hip","VinylSd","VinylSd","Stone",0,"Gd","PConc","Gd","Av","Unf",0,0,1689,1689,"Ex",1689,0,0,1689,0,0,2,0,3,1,"Gd",7,0,"Attchd",2007,"RFn",3,954,0,56,0,0,0,0,0,6,2007,248328
85,"RL",85,10625,"Reg","Inside","NAmes","1Story",7,6,1974,1974,"Gable","Plywood","Plywood","BrkFace",81,"TA","CBlock","Gd","Gd","GLQ",885,168,0,1053,"TA",1173,0,0,1173,1,0,2,0,3,1,"Gd",6,2,"Attchd",1974,"RFn",2,528,0,120,0,0,0,0,0,1,2010,170000
20,"RL",107,13891,"Reg","Inside","NAmes","1Story",10,5,2006,2006,"Gable","VinylSd","VinylSd","None",0,"TA","PConc","Ex","Gd","GLQ",1386,0,690,2076,"Ex",2076,0,0,2076,1,0,2,1,2,1,"TA",7,1,"Attchd",2006,"Fin",3,850,216,229,0,0,0,0,0,9,2006,465000
70,"RL",0,11435,"IR1","Corner","NAmes","2Story",8,7,1929,1950,"Gable","VinylSd","VinylSd","None",0,"TA","PConc","Gd","No","Unf",0,0,792,792,"Ex",792,725,0,1517,0,0,1,0,3,1,"Gd",7,2,"Detchd",1931,"Unf",2,400,0,0,0,0,0,0,0,6,2006,230000
80,"RL",78,12090,"Reg","Inside","NAmes","1Story",6,7,1984,2003,"Hip","VinylSd","VinylSd","BrkFace",74,"TA","CBlock","Gd","No","Unf",0,0,585,585,"Ex",1140,728,0,1868,0,0,3,1,3,1,"TA",7,1,"Attchd",1984,"Fin",2,477,268,112,0,0,147,0,0,1,2007,178000
60,"RL",65,8125,"Reg","Inside","NAmes","2Story",7,5,2005,2006,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","No","Unf",0,0,756,756,"Ex",756,797,0,1553,0,0,2,1,3,1,"Gd",6,0,"Attchd",2005,"RFn",2,615,0,45,0,0,0,0,0,3,2006,186500
80,"RL",0,12328,"IR1","Inside","NAmes","1Story",6,5,1976,1976,"Gable","HdBoard","HdBoard","BrkFace",335,"TA","CBlock","TA","Av","GLQ",539,0,473,1012,"TA",1034,0,0,1034,1,0,1,0,3,1,"TA",6,0,"Attchd",1976,"Unf",3,888,0,0,0,0,0,0,0,5,2010,169900
75,"RM",60,9600,"Reg","Inside","OldTown","1Story",6,5,1917,1950,"Gable","VinylSd","VinylSd","None",0,"TA","BrkTil","Gd","No","Rec",319,0,416,735,"Ex",1134,924,0,2058,0,0,1,1,3,1,"TA",8,1,"Detchd",1950,"Unf",2,396,0,0,259,0,0,0,0,4,2008,129500
20,"RL",60,7200,"Reg","Inside","NAmes","1Story",5,7,1950,1950,"Gable","MetalSd","MetalSd","None",0,"TA","CBlock","TA","No","BLQ",534,96,246,876,"TA",988,0,0,988,0,0,1,0,3,1,"TA",6,0,"Attchd",1950,"Unf",1,276,0,80,0,0,0,0,0,5,2007,119000
20,"RL",93,11160,"Reg","Corner","NAmes","1Story",7,5,1968,1968,"Hip","VinylSd","VinylSd","None",0,"Gd","CBlock","TA","No","ALQ",1065,0,1045,2110,"Ex",2110,0,0,2110,1,0,2,1,3,1,"TA",8,2,"Attchd",1968,"Fin",2,522,0,0,0,0,0,0,0,4,2010,244000
120,"RL",0,3136,"IR1","Corner","NAmes","1Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","Stone",163,"Gd","PConc","Gd","No","Unf",0,0,1405,1405,"Ex",1405,0,0,1405,0,0,2,0,2,1,"Gd",6,1,"Attchd",2003,"RFn",2,478,148,36,0,0,0,0,0,3,2006,171750
20,"RL",62,9858,"Reg","Inside","NAmes","1Story",5,6,1968,1968,"Gable","HdBoard","HdBoard","None",0,"TA","CBlock","TA","No","BLQ",510,0,354,864,"TA",874,0,0,874,1,0,1,0,3,1,"TA",5,0,"Attchd",1968,"RFn",1,288,33,0,0,0,0,0,600,11,2009,130000
60,"RL",0,17542,"IR1","Inside","NAmes","2Story",7,7,1974,2003,"Gable","Wd Sdng","Wd Sdng","None",0,"Gd","CBlock","TA","Gd","Unf",125,1031,36,1192,"TA",1516,651,0,2167,1,0,2,1,3,1,"Gd",9,2,"Attchd",1974,"RFn",2,518,220,47,0,0,0,0,0,7,2007,294000
60,"RL",60,6931,"Reg","Inside","NAmes","2Story",7,5,2003,2004,"Gable","VinylSd","VinylSd","Stone",92,"Gd","PConc","Gd","No","Unf",0,0,746,746,"Ex",760,896,0,1656,0,0,2,1,3,1,"Gd",7,1,"Attchd",2003,"Fin",2,397,178,128,0,0,0,0,0,7,2008,165400
50,"RM",52,6240,"Reg","Inside","NAmes","1.5Fin",6,6,1931,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","BrkTil","TA","No","Unf",425,0,459,884,"TA",959,408,0,1367,0,0,1,0,3,1,"TA",6,1,"Detchd",1978,"Unf",1,560,0,0,0,0,120,0,0,11,2007,127500
20,"RL",91,14303,"IR1","Corner","NAmes","1Story",8,5,1994,1994,"Hip","HdBoard","HdBoard","BrkFace",554,"Gd","PConc","Gd","Gd","GLQ",1314,0,672,1986,"Ex",1987,0,0,1987,1,0,2,0,2,1,"Gd",7,1,"Attchd",1994,"Fin",2,691,262,36,0,0,0,0,0,8,2008,301500
30,"RL",56,4060,"Reg","Corner","NAmes","1Story",5,8,1922,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","PConc","TA","No","Unf",0,0,864,864,"Ex",864,0,0,864,0,0,1,0,2,1,"TA",4,0,"Attchd",0,"Unf",0,0,0,96,0,0,0,0,0,7,2009,99900
80,"RL",59,9587,"IR1","Inside","NAmes","1Story",7,5,2005,2005,"Gable","VinylSd","VinylSd","Stone",182,"Gd","PConc","Gd","Gd","GLQ",655,0,201,856,"Ex",1166,0,0,1166,1,0,2,0,2,1,"Gd",5,0,"Attchd",2005,"Fin",2,400,212,0,0,0,0,0,0,7,2008,190000
20,"RL",65,9750,"Reg","Inside","NAmes","1Story",6,8,1969,1969,"Gable","HdBoard","HdBoard","None",0,"TA","CBlock","Gd","No","ALQ",602,438,14,1054,"Gd",1054,0,0,1054,1,0,1,1,3,1,"TA",6,0,"Attchd",1969,"Unf",2,460,180,0,0,0,80,0,0,7,2008,151000
60,"RL",0,24682,"Reg","Inside","NAmes","2Story",6,5,1999,1999,"Gable","VinylSd","VinylSd","None",0,"TA","PConc","Gd","No","Unf",0,0,841,841,"Ex",892,783,0,1675,0,0,2,1,3,1,"TA",7,1,"Attchd",1999,"Fin",2,502,0,103,0,0,0,0,0,6,2009,181000
20,"RL",80,9600,"Reg","Inside","NAmes","1Story",5,6,1956,1956,"Hip","MetalSd","MetalSd","None",0,"TA","CBlock","TA","No","Rec",504,0,546,1050,"Gd",1050,0,0,1050,0,0,1,0,2,1,"TA",5,0,"Attchd",1956,"Unf",1,338,0,0,0,0,0,0,0,6,2009,128900
50,"RL",0,11250,"Reg","Inside","NAmes","1.5Fin",4,5,1957,1989,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","CBlock","TA","Av","Unf",0,0,1104,1104,"Ex",1104,684,0,1788,1,0,1,0,5,1,"TA",8,2,"Attchd",1957,"Unf",1,304,120,0,0,0,0,0,0,11,2009,161500
70,"RL",60,13515,"Reg","Inside","NAmes","2Story",6,6,1919,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","PConc","TA","No","Unf",0,0,764,764,"Ex",1060,764,0,1824,0,0,1,0,3,1,"TA",8,1,"Detchd",1940,"Unf",2,520,0,0,126,0,0,0,0,7,2007,180500
120,"RL",34,4060,"Reg","Inside","NAmes","1Story",6,5,1998,1999,"Gable","MetalSd","MetalSd","None",0,"Gd","PConc","Gd","No","GLQ",266,0,1139,1405,"Ex",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,0,"Attchd",1998,"Fin",2,511,144,68,0,0,0,0,0,8,2008,181000
160,"RL",35,3735,"Reg","Inside","NAmes","2Story",7,5,1999,1999,"Hip","MetalSd","MetalSd","BrkFace",218,"Gd","PConc","Gd","No","GLQ",450,0,241,691,"Ex",713,739,0,1452,1,0,2,1,3,1,"Gd",6,0,"Detchd",1999,"Unf",2,506,0,34,0,0,0,0,0,3,2006,183900
190,"RM",60,10120,"IR1","Inside","OldTown","1Story",7,4,1910,1950,"Hip","Wd Sdng","Wd Sdng","None",0,"TA","CBlock","TA","No","Unf",0,0,925,925,"TA",964,925,0,1889,0,0,1,1,4,2,"TA",9,1,"Detchd",1960,"Unf",1,308,0,0,264,0,0,0,0,1,2007,122000
20,"RL",89,13214,"IR1","Inside","NAmes","1Story",9,5,2008,2009,"Hip","VinylSd","VinylSd","None",0,"TA","PConc","Ex","Gd","Unf",0,0,2002,2002,"Ex",2018,0,0,2018,0,0,2,0,3,1,"TA",10,1,"Attchd",2009,"Fin",3,746,144,76,0,0,0,0,0,5,2010,378500
50,"RL",0,14100,"IR1","Inside","NAmes","1.5Fin",8,9,1935,1997,"Gable","VinylSd","VinylSd","BrkFace",632,"TA","CBlock","TA","Mn","Rec",192,0,536,728,"Ex",1968,1479,0,3447,0,0,3,1,4,1,"Gd",11,2,"Attchd",1982,"Unf",3,1014,314,12,0,0,0,0,0,5,2008,381000
50,"RL",78,11344,"Reg","Inside","NAmes","1.5Fin",5,5,1958,1958,"Gable","MetalSd","MetalSd","BrkFace",180,"TA","CBlock","TA","No","BLQ",460,0,414,874,"TA",874,650,0,1524,0,0,1,1,3,1,"TA",7,0,"Attchd",1958,"Unf",1,315,0,0,0,0,0,0,0,7,2007,144000
40,"RL",0,23595,"Reg","Inside","NAmes","1Story",7,6,1979,1979,"Gable","Plywood","Plywood","None",0,"Gd","PConc","Gd","Gd","GLQ",1258,0,74,1332,"TA",1332,192,0,1524,2,0,0,1,0,1,"Gd",4,1,"Attchd",1979,"Fin",2,586,268,0,0,0,0,0,0,4,2010,260000
20,"RL",0,9156,"IR1","Inside","NAmes","1Story",6,7,1968,1968,"Hip","VinylSd","VinylSd","None",0,"TA","CBlock","TA","No","Unf",0,0,1489,1489,"Gd",1489,0,0,1489,0,0,2,0,3,1,"Gd",7,1,"Attchd",1968,"RFn",2,462,0,0,0,0,0,0,0,8,2009,185750
20,"RL",0,13526,"IR1","Inside","NAmes","1Story",5,6,1965,1965,"Hip","HdBoard","Plywood","BrkFace",114,"TA","CBlock","TA","No","BLQ",560,375,0,935,"TA",935,0,0,935,1,0,1,0,3,1,"TA",5,0,"Attchd",1965,"Unf",1,288,180,0,0,0,0,0,0,11,2006,137000
80,"RL",124,11512,"IR1","Corner","NAmes","1Story",6,7,1959,2006,"Gable","Plywood","Plywood","BrkFace",84,"TA","CBlock","TA","Av","ALQ",719,0,300,1019,"Gd",1357,0,0,1357,1,0,1,0,2,1,"TA",5,1,"Attchd",1959,"RFn",1,312,0,0,0,0,163,0,0,5,2008,177000
50,"RL",53,5362,"Reg","Corner","NAmes","1.5Fin",5,6,1910,2003,"Gable","Wd Sdng","VinylSd","None",0,"TA","PConc","TA","No","Unf",0,0,661,661,"Ex",661,589,0,1250,0,0,2,0,3,1,"TA",8,1,"Detchd",1985,"Unf",2,552,242,0,81,0,0,0,0,11,2007,139000
90,"RL",95,11345,"Reg","Corner","NAmes","2Story",5,5,1948,1950,"Gable","VinylSd","VinylSd","Stone",567,"TA","CBlock","TA","No","Rec",220,0,708,928,"Gd",928,992,0,1920,0,0,2,0,4,2,"TA",10,0,"Detchd",1948,"Unf",2,400,0,0,0,0,0,0,0,7,2007,137000
60,"RL",0,12936,"IR1","Inside","NAmes","2Story",6,6,1972,1972,"Gable","HdBoard","Plywood","None",0,"TA","CBlock","TA","No","BLQ",593,0,130,723,"TA",735,660,0,1395,0,1,1,1,3,1,"TA",6,1,"Attchd",1972,"Unf",2,497,294,116,0,0,0,0,0,12,2009,162000
80,"RL",0,17871,"IR1","Inside","NAmes","1Story",6,5,1967,1976,"Gable","HdBoard","HdBoard","BrkFace",359,"TA","CBlock","Gd","Av","ALQ",528,0,1152,1680,"Ex",1724,0,0,1724,1,0,1,1,3,1,"TA",7,1,"Attchd",1967,"RFn",2,480,0,0,0,0,0,0,0,6,2009,197900
60,"RL",75,9473,"Reg","Inside","CollgCr","2Story",8,5,2002,2002,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","No","GLQ",804,0,324,1128,"Ex",1128,903,0,2031,1,0,2,1,3,1,"Gd",7,1,"Attchd",2002,"RFn",2,577,0,211,0,0,0,0,0,3,2008,237000
50,"RL",60,7500,"Reg","Inside","NAmes","1.5Fin",4,4,1920,1950,"Gable","MetalSd","MetalSd","None",0,"TA","CBlock","TA","No","Unf",0,0,698,698,"TA",698,430,0,1128,0,0,1,0,2,1,"TA",6,0,"Detchd",1980,"RFn",2,528,30,0,164,0,0,0,0,4,2010,68400
20,"RL",67,9808,"IR1","Inside","CollgCr","1Story",7,5,2002,2002,"Gable","VinylSd","VinylSd","BrkFace",110,"Gd","PConc","Gd","No","GLQ",788,0,785,1573,"Ex",1573,0,0,1573,1,0,2,0,3,1,"Gd",6,0,"Attchd",2002,"RFn",2,544,0,72,0,0,0,0,0,3,2009,227000
20,"RL",50,8049,"IR1","Inside","NAmes","1Story",7,5,1990,1990,"Hip","HdBoard","HdBoard","BrkFace",54,"TA","CBlock","Gd","No","ALQ",1053,0,256,1309,"TA",1339,0,0,1339,1,0,2,0,2,1,"TA",6,1,"Attchd",1990,"Fin",2,484,0,58,0,0,90,0,0,7,2006,180000
20,"RL",61,8800,"IR1","Inside","CollgCr","1Story",5,7,1977,2008,"Gable","HdBoard","HdBoard","None",0,"TA","CBlock","Gd","Mn","Unf",532,144,364,1040,"TA",1040,0,0,1040,0,0,2,0,3,1,"Gd",5,0,"Detchd",1977,"Unf",2,484,0,0,0,0,288,0,0,9,2009,150500
90,"RL",94,9400,"Reg","Corner","NAmes","2Story",6,5,1971,1971,"Gable","MetalSd","VinylSd","None",0,"TA","CBlock","TA","Av","Unf",0,0,912,912,"TA",912,912,0,1824,0,0,2,2,4,2,"TA",8,0,"Attchd",0,"Unf",0,0,128,0,0,0,0,0,0,4,2010,139000
50,"RL",50,9638,"Reg","Inside","NAmes","1.5Fin",6,7,1919,1990,"Gable","Wd Sdng","VinylSd","None",0,"TA","PConc","TA","No","Unf",0,0,804,804,"Ex",1699,748,0,2447,0,0,2,0,4,1,"Gd",10,1,"Detchd",1969,"Unf",1,336,272,0,42,0,116,0,0,3,2010,169000
50,"RM",50,6000,"Reg","Inside","NAmes","1.5Fin",6,6,1939,1950,"Gable","MetalSd","MetalSd","None",0,"TA","CBlock","TA","No","Unf",0,0,780,780,"Ex",825,587,0,1412,0,0,1,0,4,1,"TA",6,1,"Detchd",1939,"Unf",1,280,45,0,0,0,0,0,0,5,2009,132500
20,"RL",0,9790,"Reg","Inside","NAmes","1Story",6,5,1963,1963,"Hip","HdBoard","HdBoard","BrkFace",451,"TA","CBlock","TA","No","ALQ",569,81,678,1328,"TA",1328,0,0,1328,1,0,1,1,3,1,"TA",6,2,"Attchd",1963,"Unf",2,528,0,26,0,0,0,0,0,6,2010,143000
20,"RL",0,36500,"IR1","Inside","NAmes","1Story",5,5,1964,1964,"Gable","Wd Sdng","Wd Sdng","None",621,"TA","CBlock","TA","Av","Rec",812,0,812,1624,"Ex",1582,0,0,1582,0,1,2,0,4,1,"TA",7,0,"Attchd",1964,"Unf",2,390,168,198,0,0,0,0,0,6,2006,190000
120,"RL",40,5664,"IR1","Inside","NAmes","1Story",8,5,2000,2000,"Gable","VinylSd","VinylSd","None",0,"Gd","PConc","Gd","No","GLQ",1158,0,343,1501,"Ex",1659,0,0,1659,1,0,2,0,2,1,"TA",5,1,"Attchd",2000,"Fin",2,499,212,59,0,0,0,0,0,10,2009,278000
60,"RL",86,11065,"IR1","Inside","NAmes","2Story",8,5,2006,2006,"Gable","VinylSd","VinylSd","Stone",788,"Gd","PConc","Gd","Mn","Unf",0,0,1085,1085,"Ex",1120,850,0,1970,0,0,2,1,3,1,"TA",8,1,"Attchd",2006,"Fin",3,753,177,74,0,0,0,0,0,10,2006,281000
80,"RL",0,14112,"IR1","Corner","NAmes","1Story",5,7,1964,1964,"Hip","Wd Sdng","HdBoard","BrkFace",86,"TA","PConc","TA","Av","GLQ",1014,0,138,1152,"TA",1152,0,0,1152,1,0,1,0,3,1,"TA",6,1,"Attchd",1964,"RFn",2,484,227,0,0,0,0,0,0,4,2010,180500
160,"RM",21,1680,"Reg","Inside","NAmes","2Story",5,7,1972,1972,"Gable","VinylSd","VinylSd","BrkFace",268,"TA","CBlock","TA","No","ALQ",231,0,399,630,"TA",630,672,0,1302,0,0,2,1,3,1,"TA",6,0,"Detchd",1972,"Unf",1,264,185,0,0,0,0,0,0,2,2009,119500
70,"RM",60,6600,"Reg","Corner","OldTown","2Story",5,4,1892,1965,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","PConc","TA","No","Unf",0,0,994,994,"TA",1378,994,0,2372,0,0,2,0,4,2,"TA",11,0,"Attchd",1985,"RFn",1,432,0,287,0,0,0,0,0,12,2009,107500
60,"RL",78,10140,"Reg","Inside","NAmes","2Story",7,5,1976,1976,"Gable","HdBoard","HdBoard","None",0,"TA","PConc","Gd","No","GLQ",194,0,638,832,"TA",832,832,0,1664,0,0,2,1,4,1,"TA",8,1,"Attchd",1976,"RFn",2,528,0,28,0,0,259,0,0,3,2006,162900
20,"RL",60,8172,"Reg","Inside","NAmes","1Story",5,7,1955,1990,"Hip","VinylSd","Plywood","None",0,"TA","CBlock","TA","No","Rec",167,0,697,864,"TA",864,0,0,864,1,0,1,0,2,1,"TA",5,0,"Detchd",1957,"Unf",2,572,0,0,0,0,0,0,0,4,2006,115000
20,"RL",70,8400,"Reg","Inside","NAmes","1Story",5,5,1968,1968,"Hip","HdBoard","HdBoard","BrkFace",168,"TA","CBlock","TA","Av","BLQ",1016,0,36,1052,"Gd",1052,0,0,1052,1,0,1,1,3,1,"TA",5,0,"Attchd",1968,"RFn",1,288,356,0,0,0,0,0,0,11,2006,138500
20,"RL",80,8700,"Reg","Inside","NAmes","1Story",5,6,1963,1963,"Hip","MetalSd","MetalSd","BrkFace",148,"TA","CBlock","TA","Mn","ALQ",776,0,344,1120,"Gd",1128,0,0,1128,1,0,2,0,3,1,"TA",6,0,"Attchd",1963,"RFn",2,525,192,20,123,0,0,0,0,12,2008,155000
180,"RM",35,3675,"Reg","Inside","NAmes","1Story",6,5,2005,2006,"Gable","VinylSd","VinylSd","BrkFace",82,"TA","PConc","Gd","Gd","GLQ",547,0,0,547,"Gd",1072,0,0,1072,1,0,2,0,2,1,"TA",5,0,"Attchd",2005,"Fin",2,525,0,44,0,0,0,0,0,6,2006,140000
60,"RL",313,63887,"Reg","Corner","NAmes","2Story",10,5,2008,2008,"Hip","VinylSd","VinylSd","Stone",796,"TA","PConc","Ex","Gd","GLQ",5644,0,466,6110,"Ex",4692,950,0,5642,2,0,2,1,3,1,"TA",12,3,"Attchd",2008,"Fin",2,1418,214,292,0,0,0,480,0,1,2008,160000
20,"RL",75,7500,"Reg","Inside","NAmes","1Story",5,7,1959,1994,"Hip","VinylSd","VinylSd","None",0,"TA","CBlock","TA","No","Unf",340,906,0,1246,"Ex",1246,0,0,1246,1,0,1,1,3,1,"Gd",6,0,"Attchd",1959,"RFn",1,305,218,0,0,0,0,0,0,5,2010,154000
60,"RL",0,10762,"IR1","Inside","NAmes","2Story",7,5,1999,1999,"Gable","VinylSd","VinylSd","None",344,"Gd","PConc","Gd","No","GLQ",694,0,284,978,"Ex",1005,978,0,1983,0,0,2,1,3,1,"Gd",9,1,"Attchd",1999,"Fin",2,490,0,0,0,0,0,0,0,5,2009,225000
70,"RL",0,7500,"IR1","Inside","NAmes","2Story",6,7,1942,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","CBlock","TA","No","BLQ",547,0,224,771,"Ex",753,741,0,1494,0,0,1,0,3,1,"Gd",7,2,"Attchd",1942,"Unf",1,213,0,0,0,0,224,0,0,11,2009,177500
60,"RL",92,10120,"Reg","Inside","NAmes","2Story",8,5,1994,1994,"Hip","VinylSd","VinylSd","BrkFace",391,"Gd","PConc","Gd","No","GLQ",740,0,425,1165,"Ex",1203,1323,0,2526,1,0,2,1,4,1,"Gd",8,1,"Attchd",1994,"RFn",3,844,309,78,0,0,0,0,0,12,2006,290000
20,"RL",73,8688,"Reg","Inside","NAmes","1Story",7,5,2005,2005,"Gable","VinylSd","VinylSd","BrkFace",228,"Gd","PConc","Gd","Av","Unf",0,0,1616,1616,"Ex",1616,0,0,1616,0,0,2,0,3,1,"Gd",7,0,"Attchd",2005,"RFn",3,834,208,59,0,0,0,0,0,4,2006,232000
160,"RM",32,3363,"Reg","Inside","NAmes","2Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","Stone",117,"Gd","PConc","Gd","No","Unf",0,0,976,976,"Ex",976,732,0,1708,0,0,2,0,3,1,"Gd",7,0,"Detchd",2004,"Unf",2,380,0,40,0,0,0,0,0,4,2006,130000
20,"RL",108,13173,"IR1","Corner","NAmes","1Story",9,5,2006,2007,"Hip","VinylSd","VinylSd","Stone",300,"Gd","PConc","Ex","No","GLQ",1572,0,80,1652,"Ex",1652,0,0,1652,1,0,2,0,2,1,"TA",6,2,"Attchd",2006,"Fin",2,840,404,102,0,0,0,0,0,11,2009,325000
120,"RL",48,6955,"IR1","Inside","NAmes","1Story",7,5,2005,2006,"Gable","VinylSd","VinylSd","Stone",94,"Gd","PConc","Gd","No","Unf",0,0,1368,1368,"Ex",1368,0,0,1368,0,0,2,0,2,1,"Gd",6,1,"Attchd",2005,"RFn",2,474,132,35,0,0,0,0,0,9,2006,202500
20,"RL",60,8072,"Reg","Inside","CollgCr","1Story",5,5,1994,1995,"Gable","VinylSd","VinylSd","None",0,"TA","PConc","Gd","No","ALQ",746,0,244,990,"Ex",990,0,0,990,1,0,1,0,3,1,"TA",5,0,"Detchd",2000,"Unf",2,480,0,64,0,0,0,0,0,5,2009,138000
20,"RM",100,12000,"Reg","Inside","OldTown","1Story",5,7,1948,2005,"Gable","MetalSd","MetalSd","None",0,"TA","CBlock","TA","No","GLQ",144,608,172,924,"Ex",1122,0,0,1122,1,0,1,0,2,1,"Gd",6,0,"Attchd",1948,"Unf",2,528,0,36,0,0,0,0,0,5,2008,147000
